cid,pid,rank
c211,p348,16
c211,p286,17
c211,p126,18
c211,p238,19
c211,p177,20
c2111,p16,1
c2111,p285,2
c2111,p78,3
c2111,p420,4
c2111,p603,5
c2111,p2788,6
c2111,p454,7
c2111,p2921,8
c2111,p283,9
c2111,p3135,10
c2111,p604,11
c2111,p3019,12
c2111,p635,13
c2111,p128,14
c2111,p1219,15
c2111,p162,16
c2111,p2645,17
c2111,p1088,18
c2111,p240,19
c2111,p15,20
c2112,p1034,1
c2112,p76,2
c2112,p1016,3
c2112,p3389,4
c2112,p2685,5
c2112,p2865,6
c2112,p75,7
c2112,p59,8
c2112,p3229,9
c2112,p2987,10
c2112,p62,11
c2112,p1019,12
c2112,p2988,13
c2112,p2986,14
c2112,p2868,15
c2112,p3192,16
c2112,p787,17
c2112,p2985,18
c2112,p240,19
c2112,p177,20
c2113,p786,1
c2113,p238,2
c2113,p1873,3
c2113,p484,4
c2113,p315,5
c2113,p195,6
c2113,p1219,7
c2113,p3304,8
c2113,p863,9
c2113,p151,10
c2113,p490,11
c2113,p324,12
c2113,p263,13
c2113,p58,14
c2113,p250,15
c2113,p227,16
c2113,p3580,17
c2113,p884,18
c2113,p448,19
c2113,p671,20
c2116,p428,1
c2116,p192,2
c2116,p1017,3
c2116,p3336,4
c2116,p195,5
c2116,p3,6
c2116,p294,7
c2116,p3321,8
c2116,p2655,9
c2116,p3266,10
c2116,p71,11
c2116,p3303,12
c2116,p483,13
c2116,p3155,14
c2116,p3304,15
c2116,p2057,16
c2116,p340,17
c2116,p839,18
c2116,p579,19
c2116,p209,20
c2117,p507,1
c2117,p1034,2
c2117,p2668,3
c2117,p3007,4
c2117,p268,5
c2117,p37,6
c2117,p632,7
c2117,p2873,8
c2117,p2985,9
c2117,p122,10
c2117,p2987,11
c2117,p77,12
c2117,p2869,13
c2117,p854,14
c2117,p3390,15
c2117,p2866,16
c2117,p76,17
c2117,p3697,18
c2117,p2986,19
c2117,p3330,20
c212,p162,1
c212,p78,2
c212,p305,3
c212,p66,4
c212,p280,5
c212,p557,6
c212,p484,7
c212,p592,8
c212,p326,9
c212,p12,10
c212,p35,11
c212,p1006,12
c212,p286,13
c212,p271,14
c212,p301,15
c212,p428,16
c212,p4,17
c212,p201,18
c212,p553,19
c212,p311,20
c2120,p2948,1
c2120,p3017,2
c2120,p3014,3
c2120,p3012,4
c2120,p3015,5
c2120,p3155,6
c2120,p1436,7
c2120,p484,8
c2120,p2954,9
c2120,p18,10
c2120,p3013,11
c2120,p2668,12
c2120,p242,13
c2120,p502,14
c2120,p2975,15
c2120,p1041,16
c2120,p856,17
c2120,p2313,18
c2120,p177,19
c2120,p359,20
c2121,p326,1
c2121,p1812,2
c2121,p602,3
c2121,p1627,4
c2121,p2058,5
c2121,p1658,6
c2121,p674,7
c2121,p531,8
c2121,p214,9
c2121,p193,10
c2121,p174,11
c2121,p692,12
c2121,p192,13
c2121,p1628,14
c2121,p287,15
c2121,p676,16
c2121,p2808,17
c2121,p18,18
c2121,p89,19
c2121,p218,20
c2122,p1789,1
c2122,p82,2
c2122,p698,3
c2122,p579,4
c2122,p4,5
c2122,p649,6
c2122,p473,7
c2122,p348,8
c2122,p648,9
c2122,p1853,10
c2122,p645,11
c2122,p182,12
c2122,p150,13
c2122,p1068,14
c2122,p21,15
c2122,p349,16
c2122,p1654,17
c2122,p654,18
c2122,p2056,19
c2122,p428,20
c2123,p270,1
c2123,p240,2
c2123,p242,3
c2123,p2873,4
c2123,p271,5
c2123,p2852,6
c2123,p1294,7
c2123,p1027,8
c2123,p112,9
c2123,p305,10
c2123,p317,11
c2123,p372,12
c2123,p2988,13
c2123,p2986,14
c2123,p552,15
c2123,p62,16
c2123,p507,17
c2123,p2867,18
c2123,p350,19
c2123,p277,20
c2124,p1974,1
c2124,p3517,2
c2124,p59,3
c2124,p907,4
c2124,p567,5
c2124,p2865,6
c2124,p552,7
c2124,p36,8
c2124,p507,9
c2124,p1311,10
c2124,p177,11
c2124,p77,12
c2124,p2987,13
c2124,p240,14
c2124,p148,15
c2124,p154,16
c2124,p266,17
c2124,p313,18
c2124,p241,19
c2124,p566,20
c2126,p199,1
c2126,p1593,2
c2126,p701,3
c2126,p52,4
c2126,p3145,5
c2126,p3392,6
c2126,p3179,7
c2126,p3404,8
c2126,p430,9
c2126,p848,10
c2126,p134,11
c2126,p1383,12
c2126,p18,13
c2126,p219,14
c2126,p719,15
c2126,p3476,16
c2126,p3428,17
c2126,p0,18
c2126,p3405,19
c2126,p1112,20
c2127,p170,1
c2127,p169,2
c2127,p27,3
c2127,p77,4
c2127,p2640,5
c2127,p180,6
c2127,p2057,7
c2127,p268,8
c2127,p678,9
c2127,p3155,10
c2127,p2986,11
c2127,p349,12
c2127,p28,13
c2127,p3440,14
c2127,p460,15
c2127,p507,16
c2127,p3140,17
c2127,p350,18
c2127,p3061,19
c2127,p3142,20
c2129,p3355,1
c2129,p3230,2
c2129,p552,3
c2129,p3517,4
c2129,p2873,5
c2129,p3356,6
c2129,p907,7
c2129,p119,8
c2129,p2869,9
c2129,p2205,10
c2129,p124,11
c2129,p808,12
c2129,p2868,13
c2129,p62,14
c2129,p580,15
c2129,p1740,16
c2129,p2853,17
c2129,p3027,18
c2129,p1721,19
c2129,p3574,20
c213,p242,1
c213,p124,2
c213,p1019,3
c213,p1016,4
c213,p271,5
c213,p620,6
c213,p38,7
c213,p2986,8
c213,p1034,9
c213,p2865,10
c213,p122,11
c213,p3389,12
c213,p2873,13
c213,p36,14
c213,p2864,15
c213,p62,16
c213,p2867,17
c213,p876,18
c213,p634,19
c213,p2647,20
c2130,p58,1
c2130,p1164,2
c2130,p392,3
c2130,p719,4
c2130,p9,5
c2130,p604,6
c2130,p3168,7
c2130,p1185,8
c2130,p3183,9
c2130,p635,10
c2130,p1225,11
c2130,p789,12
c2130,p365,13
c2130,p1041,14
c2130,p1457,15
c2130,p467,16
c2130,p1074,17
c2130,p55,18
c2130,p7,19
c2130,p2975,20
c2131,p2005,1
c2131,p600,2
c2131,p1110,3
c2131,p1601,4
c2131,p90,5
c2131,p1245,6
c2131,p1104,7
c2131,p878,8
c2131,p2911,9
c2131,p829,10
c2131,p17,11
c2131,p899,12
c2131,p1088,13
c2131,p151,14
c2131,p1017,15
c2131,p166,16
c2131,p851,17
c2131,p659,18
c2131,p503,19
c2131,p1135,20
c2132,p180,1
c2132,p5,2
c2132,p195,3
c2132,p150,4
c2132,p553,5
c2132,p503,6
c2132,p3019,7
c2132,p2434,8
c2132,p736,9
c2132,p170,10
c2132,p3159,11
c2132,p34,12
c2132,p428,13
c2132,p169,14
c2132,p483,15
c2132,p241,16
c2132,p2058,17
c2132,p604,18
c2132,p325,19
c2132,p182,20
c2133,p4,1
c2133,p383,2
c2133,p57,3
c2133,p178,4
c2133,p3474,5
c2133,p12,6
c2133,p446,7
c2133,p3428,8
c2133,p712,9
c2133,p3425,10
c2133,p194,11
c2133,p3531,12
c2133,p157,13
c2133,p2058,14
c2133,p364,15
c2133,p3440,16
c2133,p382,17
c2133,p430,18
c2133,p162,19
c2133,p54,20
c2134,p1219,1
c2134,p1974,2
c2134,p428,3
c2134,p77,4
c2134,p403,5
c2134,p69,6
c2134,p1078,7
c2134,p71,8
c2134,p810,9
c2134,p363,10
c2134,p267,11
c2134,p3140,12
c2134,p109,13
c2134,p20,14
c2134,p268,15
c2134,p604,16
c2134,p294,17
c2134,p676,18
c2134,p3142,19
c2134,p21,20
c2135,p91,1
c2135,p692,2
c2135,p1123,3
c2135,p221,4
c2135,p99,5
c2135,p1543,6
c2135,p90,7
c2135,p387,8
c2135,p583,9
c2135,p573,10
c2135,p1095,11
c2135,p189,12
c2135,p2812,13
c2135,p264,14
c2135,p267,15
c2135,p1151,16
c2135,p1216,17
c2135,p40,18
c2135,p1133,19
c2135,p71,20
c2136,p3455,1
c2136,p580,2
c2136,p1159,3
c2136,p428,4
c2136,p4,5
c2136,p1080,6
c2136,p851,7
c2136,p142,8
c2136,p7,9
c2136,p17,10
c2136,p28,11
c2136,p2865,12
c2136,p2058,13
c2136,p91,14
c2136,p171,15
c2136,p3321,16
c2136,p1086,17
c2136,p3206,18
c2136,p75,19
c2136,p2788,20
c2137,p67,1
c2137,p3692,2
c2137,p2988,3
c2137,p281,4
c2137,p37,5
c2137,p59,6
c2137,p270,7
c2137,p153,8
c2137,p3517,9
c2137,p35,10
c2137,p2197,11
c2137,p858,12
c2137,p1152,13
c2137,p400,14
c2137,p3371,15
c2137,p68,16
c2137,p38,17
c2137,p803,18
c2137,p303,19
c2137,p276,20
c2138,p3389,1
c2138,p2987,2
c2138,p863,3
c2138,p60,4
c2138,p3390,5
c2138,p112,6
c2138,p66,7
c2138,p270,8
c2138,p2873,9
c2138,p76,10
c2138,p2865,11
c2138,p907,12
c2138,p2866,13
c2138,p2867,14
c2138,p2685,15
c2138,p287,16
c2138,p20,17
c2138,p2986,18
c2138,p119,19
c2138,p508,20
c2139,p91,1
c2139,p174,2
c2139,p90,3
c2139,p27,4
c2139,p848,5
c2139,p3271,6
c2139,p283,7
c2139,p324,8
c2139,p1080,9
c2139,p845,10
c2139,p843,11
c2139,p84,12
c2139,p1126,13
c2139,p847,14
c2139,p846,15
c2139,p3272,16
c2139,p583,17
c2139,p816,18
c2139,p484,19
c2139,p250,20
c214,p324,1
c214,p36,2
c214,p1218,3
c214,p218,4
c214,p851,5
c214,p2643,6
c214,p54,7
c214,p90,8
c214,p583,9
c214,p396,10
c214,p1252,11
c214,p3132,12
c214,p214,13
c214,p271,14
c214,p328,15
c214,p2656,16
c214,p2645,17
c214,p3077,18
c214,p779,19
c214,p270,20
c2141,p110,1
c2141,p104,2
c2141,p71,3
c2141,p745,4
c2141,p173,5
c2141,p344,6
c2141,p484,7
c2141,p3142,8
c2141,p576,9
c2141,p863,10
c2141,p2975,11
c2141,p463,12
c2141,p9,13
c2141,p69,14
c2141,p972,15
c2141,p1029,16
c2141,p340,17
c2141,p502,18
c2141,p153,19
c2141,p2057,20
c2142,p131,1
c2142,p46,2
c2142,p150,3
c2142,p78,4
c2142,p792,5
c2142,p1853,6
c2142,p225,7
c2142,p556,8
c2142,p319,9
c2142,p376,10
c2142,p1385,11
c2142,p1909,12
c2142,p373,13
c2142,p385,14
c2142,p1288,15
c2142,p273,16
c2142,p57,17
c2142,p1,18
c2142,p623,19
c2142,p91,20
c2143,p1658,1
c2143,p1573,2
c2143,p2910,3
c2143,p987,4
c2143,p2950,5
c2143,p20,6
c2143,p863,7
c2143,p9,8
c2143,p176,9
c2143,p1627,10
c2143,p500,11
c2143,p76,12
c2143,p1185,13
c2143,p2918,14
c2143,p54,15
c2143,p1697,16
c2143,p1629,17
c2143,p3183,18
c2143,p1112,19
c2143,p134,20
c2144,p3428,1
c2144,p214,2
c2144,p715,3
c2144,p714,4
c2144,p2307,5
c2144,p134,6
c2144,p2949,7
c2144,p863,8
c2144,p1514,9
c2144,p3077,10
c2144,p3078,11
c2144,p46,12
c2144,p1470,13
c2144,p3698,14
c2144,p710,15
c2144,p57,16
c2144,p3079,17
c2144,p1149,18
c2144,p688,19
c2144,p282,20
c2146,p692,1
c2146,p91,2
c2146,p1868,3
c2146,p242,4
c2146,p3531,5
c2146,p3389,6
c2146,p119,7
c2146,p1412,8
c2146,p122,9
c2146,p2985,10
c2146,p2685,11
c2146,p2987,12
c2146,p715,13
c2146,p663,14
c2146,p1214,15
c2146,p38,16
c2146,p359,17
c2146,p1296,18
c2146,p46,19
c2146,p270,20
c2147,p1219,1
c2147,p3155,2
c2147,p1185,3
c2147,p2962,4
c2147,p2945,5
c2147,p0,6
c2147,p2788,7
c2147,p602,8
c2147,p808,9
c2147,p892,10
c2147,p3093,11
c2147,p134,12
c2147,p3465,13
c2147,p809,14
c2147,p3183,15
c2147,p2574,16
c2147,p124,17
c2147,p1457,18
c2147,p156,19
c2147,p18,20
c2148,p241,1
c2148,p2868,2
c2148,p122,3
c2148,p303,4
c2148,p648,5
c2148,p2668,6
c2148,p2987,7
c2148,p1034,8
c2148,p2852,9
c2148,p620,10
c2148,p1016,11
c2148,p62,12
c2148,p2985,13
c2148,p507,14
c2148,p67,15
c2148,p604,16
c2148,p292,17
c2148,p3684,18
c2148,p2434,19
c2148,p2988,20
c2149,p242,1
c2149,p2866,2
c2149,p58,3
c2149,p270,4
c2149,p240,5
c2149,p173,6
c2149,p907,7
c2149,p899,8
c2149,p3159,9
c2149,p241,10
c2149,p182,11
c2149,p3229,12
c2149,p66,13
c2149,p2668,14
c2149,p1038,15
c2149,p370,16
c2149,p185,17
c2149,p122,18
c2149,p27,19
c2149,p3390,20
c215,p134,1
c215,p1181,2
c215,p177,3
c215,p400,4
c215,p1038,5
c215,p266,6
c215,p600,7
c215,p17,8
c215,p659,9
c215,p2949,10
c215,p67,11
c215,p1112,12
c215,p270,13
c215,p1434,14
c215,p294,15
c215,p1340,16
c215,p941,17
c215,p967,18
c215,p53,19
c215,p208,20
c2150,p1016,1
c2150,p2987,2
c2150,p60,3
c2150,p2867,4
c2150,p787,5
c2150,p270,6
c2150,p2975,7
c2150,p3192,8
c2150,p66,9
c2150,p2868,10
c2150,p2668,11
c2150,p242,12
c2150,p2864,13
c2150,p194,14
c2150,p1219,15
c2150,p3321,16
c2150,p2869,17
c2150,p2649,18
c2150,p1627,19
c2150,p2986,20
c2151,p177,1
c2151,p71,2
c2151,p3390,3
c2151,p463,4
c2151,p2649,5
c2151,p2985,6
c2151,p240,7
c2151,p34,8
c2151,p148,9
c2151,p3184,10
c2151,p2583,11
c2151,p3332,12
c2151,p2865,13
c2151,p2648,14
c2151,p572,15
c2151,p170,16
c2151,p153,17
c2151,p66,18
c2151,p507,19
c2151,p268,20
c2152,p324,1
c2152,p182,2
c2152,p1185,3
c2152,p3184,4
c2152,p171,5
c2152,p3440,6
c2152,p178,7
c2152,p1096,8
c2152,p69,9
c2152,p120,10
c2152,p3,11
c2152,p613,12
c2152,p3136,13
c2152,p159,14
c2152,p914,15
c2152,p3336,16
c2152,p3545,17
c2152,p3697,18
c2152,p3531,19
c2152,p150,20
c2153,p276,1
c2153,p525,2
c2153,p869,3
c2153,p695,4
c2153,p1006,5
c2153,p162,6
c2153,p484,7
c2153,p1070,8
c2153,p277,9
c2153,p319,10
c2153,p299,11
c2153,p3017,12
c2153,p3433,13
c2153,p1683,14
c2153,p1040,15
c2153,p161,16
c2153,p882,17
c2153,p315,18
c2153,p340,19
c2153,p175,20
c2154,p151,1
c2154,p552,2
c2154,p66,3
c2154,p80,4
c2154,p153,5
c2154,p2865,6
c2154,p279,7
c2154,p372,8
c2154,p3712,9
c2154,p3325,10
c2154,p3324,11
c2154,p428,12
c2154,p2866,13
c2154,p241,14
c2154,p303,15
c2154,p67,16
c2154,p26,17
c2154,p3390,18
c2154,p2583,19
c2154,p35,20
c2155,p659,1
c2155,p238,2
c2155,p3428,3
c2155,p3396,4
c2155,p9,5
c2155,p17,6
c2155,p25,7
c2155,p82,8
c2155,p3392,9
c2155,p3168,10
c2155,p917,11
c2155,p403,12
c2155,p2333,13
c2155,p324,14
c2155,p452,15
c2155,p1086,16
c2155,p58,17
c2155,p2916,18
c2155,p57,19
c2155,p922,20
c2156,p640,1
c2156,p66,2
c2156,p2434,3
c2156,p356,4
c2156,p1517,5
c2156,p1042,6
c2156,p3351,7
c2156,p2866,8
c2156,p122,9
c2156,p2868,10
c2156,p2873,11
c2156,p271,12
c2156,p240,13
c2156,p241,14
c2156,p2291,15
c2156,p292,16
c2156,p327,17
c2156,p3390,18
c2156,p632,19
c2156,p908,20
c2157,p1146,1
c2157,p604,2
c2157,p2975,3
c2157,p876,4
c2157,p435,5
c2157,p2733,6
c2157,p67,7
c2157,p602,8
c2157,p464,9
c2157,p887,10
c2157,p1009,11
c2157,p878,12
c2157,p287,13
c2157,p1294,14
c2157,p166,15
c2157,p208,16
c2157,p68,17
c2157,p2057,18
c2157,p199,19
c2157,p319,20
c2158,p935,1
c2158,p934,2
c2158,p939,3
c2158,p177,4
c2158,p227,5
c2158,p556,6
c2158,p422,7
c2158,p374,8
c2158,p878,9
c2158,p265,10
c2158,p430,11
c2158,p941,12
c2158,p3203,13
c2158,p936,14
c2158,p278,15
c2158,p266,16
c2158,p1740,17
c2158,p372,18
c2158,p1721,19
c2158,p371,20
c216,p3168,1
c216,p917,2
c216,p1340,3
c216,p128,4
c216,p472,5
c216,p1780,6
c216,p238,7
c216,p635,8
c216,p659,9
c216,p9,10
c216,p134,11
c216,p852,12
c216,p100,13
c216,p452,14
c216,p3038,15
c216,p392,16
c216,p251,17
c216,p1074,18
c216,p2788,19
c216,p467,20
c2161,p270,1
c2161,p907,2
c2161,p240,3
c2161,p2866,4
c2161,p2988,5
c2161,p2867,6
c2161,p241,7
c2161,p66,8
c2161,p2641,9
c2161,p2645,10
c2161,p3390,11
c2161,p3389,12
c2161,p2093,13
c2161,p440,14
c2161,p271,15
c2161,p60,16
c2161,p2646,17
c2161,p975,18
c2161,p44,19
c2161,p448,20
c2163,p134,1
c2163,p1086,2
c2163,p2636,3
c2163,p2341,4
c2163,p174,5
c2163,p52,6
c2163,p617,7
c2163,p1112,8
c2163,p58,9
c2163,p2975,10
c2163,p3168,11
c2163,p580,12
c2163,p1406,13
c2163,p54,14
c2163,p2894,15
c2163,p392,16
c2163,p3478,17
c2163,p3391,18
c2163,p430,19
c2163,p342,20
c2164,p1019,1
c2164,p80,2
c2164,p271,3
c2164,p241,4
c2164,p632,5
c2164,p2986,6
c2164,p134,7
c2164,p2867,8
c2164,p39,9
c2164,p240,10
c2164,p60,11
c2164,p826,12
c2164,p1180,13
c2164,p808,14
c2164,p66,15
c2164,p635,16
c2164,p552,17
c2164,p2868,18
c2164,p1207,19
c2164,p774,20
c2165,p1252,1
c2165,p593,2
c2165,p21,3
c2165,p227,4
c2165,p452,5
c2165,p595,6
c2165,p77,7
c2165,p692,8
c2165,p3155,9
c2165,p9,10
c2165,p344,11
c2165,p1812,12
c2165,p863,13
c2165,p55,14
c2165,p881,15
c2165,p604,16
c2165,p220,17
c2165,p207,18
c2165,p635,19
c2165,p795,20
c2166,p276,1
c2166,p161,2
c2166,p2866,3
c2166,p240,4
c2166,p980,5
c2166,p1032,6
c2166,p283,7
c2166,p400,8
c2166,p3482,9
c2166,p360,10
c2166,p496,11
c2166,p3264,12
c2166,p2949,13
c2166,p277,14
c2166,p162,15
c2166,p1175,16
c2166,p39,17
c2166,p447,18
c2166,p396,19
c2166,p318,20
c2168,p286,1
c2168,p3314,2
c2168,p124,3
c2168,p20,4
c2168,p2950,5
c2168,p1219,6
c2168,p863,7
c2168,p109,8
c2168,p632,9
c2168,p906,10
c2168,p102,11
c2168,p1974,12
c2168,p2949,13
c2168,p189,14
c2168,p676,15
c2168,p188,16
c2168,p3449,17
c2168,p3440,18
c2168,p2058,19
c2168,p602,20
c217,p349,1
c217,p301,2
c217,p78,3
c217,p1070,4
c217,p868,5
c217,p1853,6
c217,p161,7
c217,p2313,8
c217,p980,9
c217,p572,10
c217,p162,11
c217,p110,12
c217,p745,13
c217,p77,14
c217,p1873,15
c217,p1145,16
c217,p350,17
c217,p2949,18
c217,p3690,19
c217,p41,20
c2170,p428,1
c2170,p1219,2
c2170,p2988,3
c2170,p59,4
c2170,p76,5
c2170,p80,6
c2170,p70,7
c2170,p2975,8
c2170,p2985,9
c2170,p242,10
c2170,p907,11
c2170,p2807,12
c2170,p2873,13
c2170,p3389,14
c2170,p2868,15
c2170,p3155,16
c2170,p119,17
c2170,p494,18
c2170,p1216,19
c2170,p587,20
c2171,p282,1
c2171,p285,2
c2171,p2788,3
c2171,p484,4
c2171,p9,5
c2171,p604,6
c2171,p490,7
c2171,p819,8
c2171,p428,9
c2171,p430,10
c2171,p1219,11
c2171,p776,12
c2171,p319,13
c2171,p1862,14
c2171,p1357,15
c2171,p875,16
c2171,p469,17
c2171,p3016,18
c2171,p55,19
c2171,p1457,20
c2172,p241,1
c2172,p2668,2
c2172,p2868,3
c2172,p303,4
c2172,p122,5
c2172,p821,6
c2172,p2873,7
c2172,p1042,8
c2172,p820,9
c2172,p2866,10
c2172,p350,11
c2172,p988,12
c2172,p1024,13
c2172,p2852,14
c2172,p360,15
c2172,p2865,16
c2172,p457,17
c2172,p76,18
c2172,p631,19
c2172,p1152,20
c2173,p604,1
c2173,p392,2
c2173,p58,3
c2173,p9,4
c2173,p2639,5
c2173,p3440,6
c2173,p55,7
c2173,p75,8
c2173,p54,9
c2173,p897,10
c2173,p3,11
c2173,p1164,12
c2173,p782,13
c2173,p1112,14
c2173,p1780,15
c2173,p324,16
c2173,p525,17
c2173,p716,18
c2173,p632,19
c2173,p715,20
c2174,p715,1
c2174,p3136,2
c2174,p344,3
c2174,p2988,4
c2174,p348,5
c2174,p153,6
c2174,p319,7
c2174,p3177,8
c2174,p0,9
c2174,p3392,10
c2174,p150,11
c2174,p3391,12
c2174,p134,13
c2174,p3168,14
c2174,p295,15
c2174,p58,16
c2174,p2313,17
c2174,p604,18
c2174,p714,19
c2174,p603,20
c2175,p3177,1
c2175,p134,2
c2175,p343,3
c2175,p919,4
c2175,p659,5
c2175,p1132,6
c2175,p4,7
c2175,p3428,8
c2175,p3267,9
c2175,p789,10
c2175,p288,11
c2175,p3019,12
c2175,p1470,13
c2175,p401,14
c2175,p3408,15
c2175,p650,16
c2175,p3123,17
c2175,p3061,18
c2175,p36,19
c2175,p399,20
c2176,p62,1
c2176,p75,2
c2176,p1123,3
c2176,p2865,4
c2176,p359,5
c2176,p271,6
c2176,p1079,7
c2176,p3166,8
c2176,p907,9
c2176,p2869,10
c2176,p2988,11
c2176,p3696,12
c2176,p787,13
c2176,p360,14
c2176,p988,15
c2176,p496,16
c2176,p507,17
c2176,p3229,18
c2176,p3184,19
c2176,p451,20
c2177,p131,1
c2177,p2434,2
c2177,p3635,3
c2177,p1219,4
c2177,p2313,5
c2177,p2813,6
c2177,p929,7
c2177,p338,8
c2177,p3345,9
c2177,p2058,10
c2177,p57,11
c2177,p120,12
c2177,p1017,13
c2177,p3229,14
c2177,p1244,15
c2177,p192,16
c2177,p46,17
c2177,p124,18
c2177,p337,19
c2177,p862,20
c2178,p3,1
c2178,p3428,2
c2178,p156,3
c2178,p490,4
c2178,p3014,5
c2178,p3017,6
c2178,p863,7
c2178,p4,8
c2178,p1464,9
c2178,p134,10
c2178,p714,11
c2178,p715,12
c2178,p3067,13
c2178,p178,14
c2178,p46,15
c2178,p194,16
c2178,p18,17
c2178,p214,18
c2178,p2948,19
c2178,p1867,20
c218,p1029,1
c218,p857,2
c218,p3155,3
c218,p2583,4
c218,p1974,5
c218,p186,6
c218,p579,7
c218,p592,8
c218,p26,9
c218,p144,10
c218,p142,11
c218,p263,12
c218,p3151,13
c218,p587,14
c218,p1886,15
c218,p276,16
c218,p2640,17
c218,p100,18
c218,p277,19
c218,p117,20
c2180,p57,1
c2180,p500,2
c2180,p3428,3
c2180,p428,4
c2180,p1332,5
c2180,p3229,6
c2180,p192,7
c2180,p5,8
c2180,p1289,9
c2180,p446,10
c2180,p454,11
c2180,p2906,12
c2180,p3692,13
c2180,p124,14
c2180,p1357,15
c2180,p3712,16
c2180,p822,17
c2180,p2703,18
c2180,p349,19
c2180,p193,20
c2181,p3229,1
c2181,p451,2
c2181,p173,3
c2181,p2873,4
c2181,p2810,5
c2181,p3536,6
c2181,p2868,7
c2181,p305,8
c2181,p604,9
c2181,p348,10
c2181,p3355,11
c2181,p429,12
c2181,p3728,13
c2181,p736,14
c2181,p240,15
c2181,p2668,16
c2181,p26,17
c2181,p3512,18
c2181,p241,19
c2181,p3150,20
c2182,p263,1
c2182,p1928,2
c2182,p153,3
c2182,p131,4
c2182,p912,5
c2182,p65,6
c2182,p572,7
c2182,p185,8
c2182,p357,9
c2182,p182,10
c2182,p2948,11
c2182,p161,12
c2182,p2806,13
c2182,p264,14
c2182,p195,15
c2182,p557,16
c2182,p422,17
c2182,p2342,18
c2182,p156,19
c2182,p2810,20
c2184,p428,1
c2184,p3012,2
c2184,p1862,3
c2184,p3017,4
c2184,p3015,5
c2184,p3014,6
c2184,p21,7
c2184,p2954,8
c2184,p193,9
c2184,p179,10
c2184,p2640,11
c2184,p3013,12
c2184,p54,13
c2184,p1886,14
c2184,p186,15
c2184,p3056,16
c2184,p2209,17
c2184,p712,18
c2184,p2202,19
c2184,p2949,20
c2185,p1219,1
c2185,p988,2
c2185,p2868,3
c2185,p270,4
c2185,p113,5
c2185,p716,6
c2185,p242,7
c2185,p3330,8
c2185,p3697,9
c2185,p151,10
c2185,p604,11
c2185,p340,12
c2185,p463,13
c2185,p173,14
c2185,p1038,15
c2185,p2685,16
c2185,p359,17
c2185,p3135,18
c2185,p3531,19
c2185,p2866,20
c2186,p94,1
c2186,p150,2
c2186,p3321,3
c2186,p422,4
c2186,p3017,5
c2186,p476,6
c2186,p484,7
c2186,p428,8
c2186,p490,9
c2186,p381,10
c2186,p3019,11
c2186,p71,12
c2186,p46,13
c2186,p177,14
c2186,p2921,15
c2186,p2574,16
c2186,p2948,17
c2186,p1436,18
c2186,p3155,19
c2186,p9,20
c2187,p267,1
c2187,p21,2
c2187,p46,3
c2187,p80,4
c2187,p240,5
c2187,p76,6
c2187,p3159,7
c2187,p3195,8
c2187,p242,9
c2187,p508,10
c2187,p362,11
c2187,p2685,12
c2187,p2701,13
c2187,p562,14
c2187,p271,15
c2187,p2987,16
c2187,p3389,17
c2187,p2867,18
c2187,p3696,19
c2187,p177,20
c2188,p2868,1
c2188,p3229,2
c2188,p2703,3
c2188,p428,4
c2188,p463,5
c2188,p242,6
c2188,p1219,7
c2188,p3192,8
c2188,p3389,9
c2188,p3321,10
c2188,p271,11
c2188,p2873,12
c2188,p2985,13
c2188,p3014,14
c2188,p899,15
c2188,p2987,16
c2188,p102,17
c2188,p153,18
c2188,p1909,19
c2188,p3031,20
c2189,p1195,1
c2189,p401,2
c2189,p569,3
c2189,p710,4
c2189,p1789,5
c2189,p786,6
c2189,p58,7
c2189,p1853,8
c2189,p9,9
c2189,p434,10
c2189,p2864,11
c2189,p348,12
c2189,p1278,13
c2189,p290,14
c2189,p1208,15
c2189,p177,16
c2189,p1758,17
c2189,p54,18
c2189,p88,19
c2189,p428,20
c219,p251,1
c219,p500,2
c219,p54,3
c219,p1168,4
c219,p285,5
c219,p55,6
c219,p1169,7
c219,p399,8
c219,p52,9
c219,p3081,10
c219,p2902,11
c219,p128,12
c219,p1340,13
c219,p3038,14
c219,p3396,15
c219,p3408,16
c219,p892,17
c219,p18,18
c219,p1436,19
c219,p100,20
c2191,p177,1
c2191,p934,2
c2191,p878,3
c2191,p3019,4
c2191,p227,5
c2191,p935,6
c2191,p3684,7
c2191,p3184,8
c2191,p294,9
c2191,p936,10
c2191,p592,11
c2191,p933,12
c2191,p372,13
c2191,p43,14
c2191,p939,15
c2191,p371,16
c2191,p35,17
c2191,p3330,18
c2191,p552,19
c2191,p422,20
c2192,p55,1
c2192,p2902,2
c2192,p54,3
c2192,p52,4
c2192,p1112,5
c2192,p403,6
c2192,p3449,7
c2192,p134,8
c2192,p500,9
c2192,p1126,10
c2192,p3168,11
c2192,p1470,12
c2192,p580,13
c2192,p917,14
c2192,p1113,15
c2192,p349,16
c2192,p9,17
c2192,p162,18
c2192,p57,19
c2192,p1219,20
c2193,p271,1
c2193,p269,2
c2193,p70,3
c2193,p76,4
c2193,p122,5
c2193,p2988,6
c2193,p80,7
c2193,p1296,8
c2193,p71,9
c2193,p1260,10
c2193,p363,11
c2193,p2685,12
c2193,p268,13
c2193,p1213,14
c2193,p3140,15
c2193,p3696,16
c2193,p663,17
c2193,p267,18
c2193,p878,19
c2193,p3390,20
c2194,p3182,1
c2194,p3201,2
