cid,pid,quantity
c1061,p272,1
c1061,p1176,1
c1061,p125,1
c1061,p131,2
c1061,p1079,1
c1061,p192,1
c1061,p575,2
c1061,p221,1
c1061,p574,1
c1061,p3391,1
c1061,p237,1
c1061,p890,1
c1061,p3,1
c1061,p152,1
c1061,p3183,1
c1061,p2185,1
c1061,p1492,1
c1061,p827,1
c1061,p270,1
c1061,p242,1
c1061,p240,1
c1061,p1498,1
c1061,p1018,1
c1061,p220,2
c1061,p2945,1
c1061,p2962,1
c1061,p891,1
c1061,p889,1
c1061,p1289,1
c1061,p764,1
c1061,p69,1
c1061,p267,1
c1061,p460,1
c1061,p909,1
c1061,p479,1
c1061,p692,2
c1061,p588,3
c1061,p3184,2
c1061,p276,1
c1061,p1177,1
c1061,p908,1
c1061,p58,3
c1061,p1016,1
c1061,p1279,1
c1061,p342,1
c1061,p428,1
c1061,p156,1
c1061,p78,2
c1061,p324,2
c1061,p1285,1
c1061,p1884,2
c1061,p2017,3
c1061,p334,1
c1061,p409,1
c1061,p195,1
c1061,p3145,1
c1061,p264,1
c1061,p3136,1
c1061,p3179,1
c1061,p3177,1
c1061,p3178,1
c1061,p689,1
c1061,p1497,1
c1061,p2640,1
c1061,p2056,1
c1061,p2057,1
c1061,p749,1
c1061,p1885,1
c1061,p1657,1
c1061,p1385,2
c1061,p1439,1
c1061,p151,3
c1061,p3168,1
c1061,p1296,1
c1061,p62,3
c1061,p519,1
c1061,p1631,1
c1061,p1853,1
c1061,p868,1
c1061,p1070,1
c1061,p161,2
c1061,p2657,1
c1061,p2647,2
c1061,p2645,1
c1061,p2656,1
c1061,p2654,1
c1061,p1664,1
c1061,p721,1
c1061,p1332,1
c1061,p56,1
c1061,p41,1
c1061,p110,1
c1061,p533,1
c1061,p1580,1
c1061,p0,3
c1061,p194,1
c1061,p162,2
c1061,p55,1
c1061,p54,1
c1061,p557,1
c1061,p1034,2
c1061,p786,3
c1061,p2356,2
c1061,p89,3
c1062,p116,1
c1062,p576,1
c1062,p1777,1
c1062,p1919,1
c1062,p1778,1
c1062,p1519,1
c1062,p645,1
c1062,p277,1
c1062,p258,1
c1062,p1328,1
c1062,p178,1
c1062,p259,1
c1062,p318,1
c1062,p3064,1
c1062,p1389,1
c1062,p381,1
c1062,p287,1
c1062,p1628,1
c1062,p286,1
c1062,p1261,2
c1062,p1627,1
c1062,p2806,2
c1062,p2424,1
c1062,p325,1
c1062,p1066,1
c1062,p1065,1
c1062,p3078,1
c1062,p3077,1
c1062,p2082,1
c1062,p1559,1
c1062,p2333,1
c1062,p3299,1
c1062,p572,1
c1062,p2648,1
c1062,p3018,1
c1062,p2551,1
c1062,p383,1
c1062,p1712,2
c1062,p192,1
c1062,p3095,1
c1062,p21,1
c1062,p3229,1
c1062,p1082,1
c1062,p521,1
c1062,p1453,1
c1062,p1064,1
c1062,p1252,1
c1062,p604,1
c1062,p288,1
c1062,p596,1
c1062,p690,1
c1062,p961,2
c1062,p279,1
c1062,p764,2
c1062,p896,1
c1062,p1721,1
c1062,p46,1
c1062,p150,1
c1062,p2958,1
c1062,p199,2
c1062,p577,1
c1062,p553,1
c1062,p3531,1
c1062,p1244,2
c1062,p10,2
c1062,p11,2
c1062,p972,2
c1062,p580,1
c1062,p1827,1
c1062,p156,1
c1062,p2649,1
c1062,p912,1
c1062,p338,1
c1062,p1085,1
c1062,p257,2
c1062,p1564,1
c1062,p945,1
c1062,p203,1
c1062,p2450,1
c1062,p2456,1
c1062,p451,1
c1062,p340,1
c1062,p1431,1
c1062,p1406,1
c1062,p1312,2
c1062,p1477,1
c1062,p1311,1
c1062,p153,1
c1062,p1181,1
c1062,p3032,1
c1062,p536,1
c1062,p2975,1
c1062,p804,1
c1062,p1145,1
c1062,p525,1
c1062,p1617,1
c1062,p877,1
c1062,p1015,2
c1062,p543,2
c1062,p3025,2
c1064,p40,1
c1064,p496,1
c1064,p793,1
c1064,p495,1
c1064,p752,1
c1064,p181,1
c1064,p27,1
c1064,p796,2
c1064,p986,2
c1064,p1985,2
c1064,p795,1
c1064,p204,1
c1064,p277,1
c1064,p3304,2
c1064,p3303,2
c1064,p2344,1
c1064,p448,1
c1064,p733,1
c1064,p178,1
c1064,p136,1
c1064,p361,1
c1064,p611,1
c1064,p612,1
c1064,p406,1
c1064,p3736,2
c1064,p3511,1
c1064,p188,1
c1064,p1304,1
c1064,p20,1
c1064,p602,1
c1064,p1467,1
c1064,p1988,1
c1064,p1468,1
c1064,p1132,1
c1064,p168,1
c1064,p546,2
c1064,p382,1
c1064,p2648,2
c1064,p404,1
c1064,p243,1
c1064,p2717,1
c1064,p1351,1
c1064,p614,1
c1064,p3428,1
c1064,p21,1
c1064,p3229,1
c1064,p508,1
c1064,p3698,1
c1064,p80,1
c1064,p1081,1
c1064,p746,1
c1064,p1118,1
c1064,p682,1
c1064,p2202,1
c1064,p3425,1
c1064,p271,1
c1064,p2866,1
c1064,p2868,1
c1064,p122,1
c1064,p3697,1
c1064,p242,1
c1064,p241,1
c1064,p376,1
c1064,p959,1
c1064,p3547,1
c1064,p3546,1
c1064,p1092,1
c1064,p1061,2
c1064,p2745,1
c1064,p1660,1
c1064,p3472,2
c1064,p562,2
c1064,p463,4
c1064,p1721,1
c1064,p1160,1
c1064,p2655,1
c1064,p46,1
c1064,p1017,1
c1064,p94,1
c1064,p150,1
c1064,p1606,1
c1064,p1219,1
c1064,p524,1
c1064,p852,1
c1064,p1144,2
c1064,p552,3
c1064,p295,1
c1064,p371,1
c1064,p370,1
c1064,p372,3
c1064,p3544,1
c1064,p3556,1
c1064,p3019,1
c1064,p2735,1
c1064,p2736,1
c1064,p1794,2
c1064,p276,1
c1064,p1152,1
c1064,p1279,1
c1064,p39,2
c1064,p1429,1
c1064,p324,1
c1064,p1342,1
c1064,p3379,1
c1064,p3378,1
c1064,p3371,2
c1064,p3373,2
c1064,p303,1
c1064,p34,1
c1064,p332,1
c1064,p3330,1
c1064,p3332,1
c1064,p2058,1
c1064,p999,1
c1064,p101,2
c1064,p1312,1
c1064,p3325,1
c1064,p3324,1
c1064,p1050,2
c1064,p617,1
c1064,p615,1
c1064,p1220,1
c1064,p1394,2
c1064,p809,3
c1064,p487,1
c1064,p2647,1
c1064,p960,1
c1064,p3321,1
c1064,p3535,1
c1064,p1341,1
c1064,p683,2
c1064,p2138,1
c1064,p557,1
c1064,p716,1
c1064,p1165,1
c1064,p3353,2
c1064,p3345,2
c1064,p3357,2
c1064,p3352,2
c1064,p3253,2
c1065,p265,3
c1065,p797,2
c1065,p71,2
c1065,p268,2
c1065,p1170,1
c1065,p931,1
c1065,p1714,1
c1065,p15,1
c1065,p2148,1
c1065,p766,1
c1065,p1866,1
c1065,p1817,2
c1065,p1095,1
c1065,p1222,3
c1065,p687,1
c1065,p99,1
c1065,p104,1
c1065,p393,3
c1065,p1619,1
c1065,p168,1
c1065,p573,2
c1065,p572,3
c1065,p904,2
c1065,p1712,2
c1065,p131,1
c1065,p575,1
c1065,p2810,2
c1065,p2807,2
c1065,p574,1
c1065,p1832,1
c1065,p2815,3
c1065,p1118,1
c1065,p2307,2
c1065,p2000,3
c1065,p686,3
c1065,p43,3
c1065,p764,1
c1065,p355,1
c1065,p567,2
c1065,p463,3
c1065,p1721,1
c1065,p936,1
c1065,p1740,1
c1065,p934,1
c1065,p935,1
c1065,p69,1
c1065,p362,1
c1065,p70,2
c1065,p267,4
c1065,p177,2
c1065,p266,1
c1065,p261,1
c1065,p158,1
c1065,p190,1
c1065,p942,1
c1065,p2734,1
c1065,p428,1
c1065,p3014,1
c1065,p1576,1
c1065,p685,1
c1065,p224,1
c1065,p3326,1
c1065,p3330,1
c1065,p3332,1
c1065,p280,4
c1065,p263,3
c1065,p264,1
c1065,p1914,1
c1065,p1171,1
c1065,p2813,2
c1065,p2640,1
c1065,p256,1
c1065,p1311,1
c1065,p476,2
c1065,p223,4
c1065,p153,1
c1065,p1181,1
c1065,p154,1
c1065,p65,1
c1065,p3489,1
c1065,p189,2
c1065,p1124,3
c1065,p688,2
c1065,p1307,1
c1065,p810,1
c1065,p110,1
c1066,p40,1
c1066,p1557,2
c1066,p363,3
c1066,p518,2
c1066,p526,1
c1066,p527,1
c1066,p994,3
c1066,p305,2
c1066,p863,1
c1066,p1974,1
c1066,p2342,2
c1066,p350,2
c1066,p2767,1
c1066,p21,2
c1066,p2202,2
c1066,p36,2
c1066,p604,2
c1066,p267,2
c1066,p2640,2
c1066,p335,3
c1066,p35,2
c1066,p2326,4
c1066,p525,1
c1066,p2034,4
c1067,p3031,1
c1067,p3217,1
c1067,p2342,1
c1067,p243,1
c1067,p237,2
c1067,p2865,3
c1067,p59,3
c1067,p76,1
c1067,p907,2
c1067,p632,1
c1067,p75,3
c1067,p2866,2
c1067,p270,4
c1067,p242,2
c1067,p240,3
c1067,p269,1
c1067,p2668,2
c1067,p730,1
c1067,p3228,1
c1067,p731,1
c1067,p558,2
c1067,p290,4
c1067,p166,1
c1067,p295,1
c1067,p372,1
c1067,p3028,1
c1067,p592,1
c1067,p308,1
c1067,p3198,1
c1067,p78,1
c1067,p35,1
c1067,p822,2
c1067,p821,2
c1067,p820,1
c1067,p901,1
c1067,p1741,1
c1067,p786,3
c1068,p1775,1
c1068,p277,3
c1068,p2741,2
c1068,p2757,2
c1068,p3031,1
c1068,p193,1
c1068,p456,2
c1068,p906,2
c1068,p3157,1
c1068,p286,1
c1068,p602,1
c1068,p103,1
c1068,p722,1
c1068,p47,1
c1068,p157,1
c1068,p210,1
c1068,p382,1
c1068,p3475,1
c1068,p2648,1
c1068,p383,1
c1068,p170,1
c1068,p3093,1
c1068,p2810,3
c1068,p2807,3
c1068,p2913,2
c1068,p77,1
c1068,p21,1
c1068,p3229,1
c1068,p2865,9
c1068,p2987,2
c1068,p59,6
c1068,p124,1
c1068,p631,1
c1068,p3079,1
c1068,p3083,2
c1068,p3026,2
c1068,p2866,2
c1068,p2985,2
c1068,p521,1
c1068,p2000,1
c1068,p2745,1
c1068,p1225,1
c1068,p463,1
c1068,p3264,1
c1068,p2703,1
c1068,p3023,2
c1068,p3030,3
c1068,p3048,4
c1068,p166,1
c1068,p692,1
c1068,p276,1
c1068,p865,1
c1068,p1010,1
c1068,p4,1
c1068,p428,1
c1068,p2649,1
c1068,p1342,1
c1068,p195,2
c1068,p2450,1
c1068,p3326,1
c1068,p3330,2
c1068,p3385,3
c1068,p3332,2
c1068,p3136,2
c1068,p3149,1
c1068,p3165,1
c1068,p2640,2
c1068,p3325,1
c1068,p3142,2
c1068,p476,2
c1068,p223,4
c1068,p3038,1
c1068,p3401,1
c1068,p391,1
c1068,p113,2
c1068,p421,1
c1068,p3535,1
c1068,p3203,1
c1068,p2434,2
c1069,p1126,3
c1069,p736,1
c1069,p181,1
c1069,p26,1
c1069,p27,1
c1069,p1867,1
c1069,p1919,1
c1069,p419,1
c1069,p1328,1
c1069,p193,1
c1069,p319,1
c1069,p318,1
c1069,p1112,2
c1069,p1573,1
c1069,p2949,1
c1069,p286,1
c1069,p863,1
c1069,p1627,1
c1069,p2806,2
c1069,p2342,1
c1069,p3270,1
c1069,p3199,1
c1069,p3205,1
c1069,p3226,1
c1069,p3187,1
c1069,p1132,3
c1069,p892,2
c1069,p1917,5
c1069,p2333,1
c1069,p572,1
c1069,p418,1
c1069,p115,2
c1069,p2867,1
c1069,p2987,1
c1069,p124,1
c1069,p2988,1
c1069,p2868,1
c1069,p2985,1
c1069,p66,1
c1069,p604,2
c1069,p177,2
c1069,p46,2
c1069,p3030,1
c1069,p166,2
c1069,p852,3
c1069,p588,5
c1069,p580,1
c1069,p428,1
c1069,p3012,1
c1069,p3014,1
c1069,p78,1
c1069,p3326,1
c1069,p263,1
c1069,p264,1
c1069,p3155,1
c1069,p2640,2
c1069,p3266,1
c1069,p1311,1
c1069,p294,1
c1069,p335,1
c1069,p668,2
c1069,p665,1
c1069,p175,1
c1069,p282,1
c1069,p2896,1
c1069,p98,1
c1071,p3355,1
c1071,p1164,1
c1071,p2096,1
c1071,p911,1
c1071,p910,2
c1071,p293,3
c1071,p736,2
c1071,p28,1
c1071,p180,3
c1071,p181,3
c1071,p26,2
c1071,p27,3
c1071,p239,1
c1071,p1196,3
c1071,p143,1
c1071,p931,1
c1071,p238,1
c1071,p387,1
c1071,p385,1
c1071,p173,1
c1071,p720,1
c1071,p1283,1
c1071,p392,1
c1071,p906,1
c1071,p1381,2
c1071,p305,2
c1071,p1261,1
c1071,p2806,1
c1071,p3270,1
c1071,p3199,1
c1071,p3205,1
c1071,p3226,1
c1071,p3187,1
c1071,p546,2
c1071,p346,1
c1071,p311,1
c1071,p3004,1
c1071,p887,2
c1071,p1966,1
c1071,p1502,1
c1071,p1107,1
c1071,p1917,3
c1071,p3078,1
c1071,p3077,1
c1071,p875,1
c1071,p693,1
c1071,p3189,1
c1071,p383,1
c1071,p788,1
c1071,p1193,1
c1071,p2810,2
c1071,p144,1
c1071,p3268,1
c1071,p119,2
c1071,p59,1
c1071,p124,1
c1071,p907,2
c1071,p507,2
c1071,p632,1
c1071,p75,1
c1071,p2784,2
c1071,p145,2
c1071,p3183,1
c1071,p1139,1
c1071,p2185,1
c1071,p761,2
c1071,p122,1
c1071,p242,1
c1071,p66,1
c1071,p240,1
c1071,p241,1
c1071,p2542,2
c1071,p1031,1
c1071,p1655,1
c1071,p764,3
c1071,p46,2
c1071,p1017,2
c1071,p94,1
c1071,p1219,2
c1071,p1146,2
c1071,p1950,1
c1071,p1206,1
c1071,p3272,1
c1071,p1297,1
c1071,p899,1
c1071,p1203,1
c1071,p942,1
c1071,p1024,4
c1071,p588,3
c1071,p3184,1
c1071,p1177,1
c1071,p58,1
c1071,p850,1
c1071,p336,2
c1071,p1294,2
c1071,p39,1
c1071,p303,2
c1071,p304,1
c1071,p34,2
c1071,p3385,1
c1071,p2640,2
c1071,p1311,1
c1071,p749,1
c1071,p151,1
c1071,p3356,1
c1071,p968,2
c1071,p35,2
c1071,p2975,1
c1071,p189,1
c1071,p1307,1
c1071,p1923,2
c1071,p2265,1
c1071,p429,1
c1071,p820,1
c1071,p0,3
c1071,p877,1
c1071,p2354,4
c1071,p1770,2
c1071,p1125,2
c1071,p2455,2
c1072,p1891,1
c1072,p381,1
c1072,p776,2
c1072,p383,1
c1072,p635,1
c1072,p2913,1
c1072,p148,1
c1072,p77,1
c1072,p21,1
c1072,p463,1
c1072,p552,1
c1072,p371,2
c1072,p3184,2
c1072,p2209,2
c1072,p3131,2
c1072,p3326,2
c1072,p2087,1
c1072,p151,1
c1072,p335,2
c1072,p35,1
c1072,p464,1
c1072,p992,1
c1072,p0,1
c1072,p2896,1
c1072,p2925,2
c1073,p712,4
c1073,p3164,1
c1073,p337,2
c1073,p28,1
c1073,p180,1
c1073,p26,1
c1073,p27,1
c1073,p3084,2
c1073,p1867,1
c1073,p1919,1
c1073,p1743,1
c1073,p3462,1
c1073,p2427,2
c1073,p351,2
c1073,p501,1
c1073,p3186,1
c1073,p1951,1
c1073,p677,6
c1073,p948,1
c1073,p247,1
c1073,p2377,1
c1073,p448,1
c1073,p811,1
c1073,p812,1
c1073,p1850,1
c1073,p873,1
c1073,p787,1
c1073,p319,1
c1073,p318,1
c1073,p396,1
c1073,p483,1
c1073,p720,3
c1073,p2375,1
c1073,p676,3
c1073,p674,1
c1073,p1658,1
c1073,p1038,4
c1073,p188,3
c1073,p109,1
c1073,p287,4
c1073,p2949,2
c1073,p1869,1
c1073,p1628,1
c1073,p20,1
c1073,p286,2
c1073,p602,2
c1073,p216,2
c1073,p863,3
c1073,p3314,1
c1073,p2950,1
c1073,p1627,1
c1073,p1974,1
c1073,p3211,1
c1073,p3655,1
c1073,p3657,1
c1073,p3639,1
c1073,p157,1
c1073,p346,1
c1073,p311,1
c1073,p3189,1
c1073,p171,1
c1073,p1041,1
c1073,p128,1
c1073,p2098,2
c1073,p344,1
c1073,p131,1
c1073,p144,2
c1073,p503,2
c1073,p3756,1
c1073,p77,1
c1073,p60,9
c1073,p3229,5
c1073,p2865,6
c1073,p2867,4
c1073,p2987,9
c1073,p508,2
c1073,p3698,3
c1073,p2986,2
c1073,p59,5
c1073,p76,3
c1073,p124,10
c1073,p2685,3
c1073,p907,2
c1073,p3192,2
c1073,p3389,7
c1073,p2988,12
c1073,p80,11
c1073,p632,3
c1073,p75,5
c1073,p1118,2
c1073,p271,1
c1073,p2866,2
c1073,p2868,2
c1073,p270,3
c1073,p2985,3
c1073,p242,4
c1073,p66,4
c1073,p240,2
c1073,p269,1
c1073,p2668,4
c1073,p3390,1
c1073,p2873,4
c1073,p2145,1
c1073,p1486,2
c1073,p3271,1
c1073,p1029,2
c1073,p504,2
c1073,p298,1
c1073,p463,1
c1073,p1721,2
c1073,p46,2
c1073,p871,1
c1073,p3188,1
c1073,p112,2
c1073,p142,2
c1073,p1294,3
c1073,p1027,1
c1073,p3198,1
c1073,p807,1
c1073,p2318,6
c1073,p224,1
c1073,p451,1
c1073,p3155,1
c1073,p3266,2
c1073,p226,1
c1073,p225,1
c1073,p153,1
c1073,p1181,2
c1073,p2357,2
c1073,p1296,2
c1073,p3696,3
c1073,p714,3
c1073,p715,3
c1073,p1125,4
c1073,p1015,2
c1073,p990,2
c1073,p2455,2
c1073,p2472,2
c1074,p496,2
c1074,p793,1
c1074,p495,2
c1074,p882,1
c1074,p275,1
c1074,p337,1
c1074,p71,1
c1074,p2894,1
c1074,p670,1
c1074,p114,2
c1074,p2788,1
c1074,p1357,1
c1074,p695,1
c1074,p9,4
c1074,p2313,2
c1074,p774,3
c1074,p204,3
c1074,p64,1
c1074,p550,1
c1074,p15,2
c1074,p2344,1
c1074,p1348,1
c1074,p178,4
c1074,p2660,1
c1074,p2670,2
c1074,p2661,3
c1074,p2669,2
c1074,p193,4
c1074,p319,2
c1074,p396,2
c1074,p1602,2
c1074,p1063,1
c1074,p3392,2
c1074,p1167,2
c1074,p676,1
c1074,p109,1
c1074,p287,5
c1074,p1812,1
c1074,p20,1
c1074,p286,1
c1074,p602,2
c1074,p1627,1
c1074,p1974,3
c1074,p1823,1
c1074,p1991,1
c1074,p1074,1
c1074,p1305,1
c1074,p367,1
c1074,p12,1
c1074,p356,1
c1074,p977,1
c1074,p2333,2
c1074,p572,2
c1074,p1175,1
c1074,p2551,1
c1074,p872,1
c1074,p383,2
c1074,p364,2
c1074,p170,1
c1074,p169,3
c1074,p7,2
c1074,p1928,2
c1074,p2946,1
c1074,p492,1
c1074,p272,2
c1074,p134,3
c1074,p1176,1
c1074,p3423,1
c1074,p3428,1
c1074,p57,3
c1074,p2250,2
c1074,p2146,2
c1074,p60,3
c1074,p3229,1
c1074,p2987,2
c1074,p59,2
c1074,p124,4
c1074,p633,1
c1074,p3389,2
c1074,p2988,1
c1074,p995,1
c1074,p1081,1
c1074,p452,3
c1074,p1692,1
c1074,p271,5
c1074,p2985,2
c1074,p122,1
c1074,p3697,1
c1074,p242,3
c1074,p66,3
c1074,p240,1
c1074,p3390,2
c1074,p2873,1
c1074,p521,1
c1074,p1453,1
c1074,p3057,1
c1074,p959,1
c1074,p1159,2
c1074,p2248,2
c1074,p1093,1
c1074,p3446,1
c1074,p604,2
c1074,p69,2
c1074,p362,1
c1074,p266,2
c1074,p3264,2
c1074,p46,2
c1074,p150,2
c1074,p347,1
c1074,p1548,2
c1074,p866,1
c1074,p1146,1
c1074,p201,1
c1074,p457,1
c1074,p1006,2
c1074,p460,2
c1074,p976,1
c1074,p580,2
c1074,p579,2
c1074,p908,3
c1074,p2407,1
c1074,p1294,1
c1074,p1027,3
c1074,p140,3
c1074,p428,2
c1074,p324,1
c1074,p1157,1
c1074,p1207,1
c1074,p3543,1
c1074,p3533,1
c1074,p2583,1
c1074,p2058,5
c1074,p3155,2
c1074,p285,2
c1074,p1050,4
c1074,p3058,1
c1074,p3168,2
c1074,p1296,1
c1074,p1642,1
c1074,p780,1
c1074,p3687,1
c1074,p3696,1
c1074,p32,2
c1074,p349,2
c1074,p714,1
c1074,p54,1
c1074,p557,3
c1074,p1947,1
c1074,p3025,1
c1075,p1005,1
c1075,p159,1
c1075,p3377,2
c1075,p71,2
c1075,p1168,3
c1075,p1169,3
c1075,p229,1
c1075,p9,1
c1075,p1025,2
c1075,p141,1
c1075,p277,2
c1075,p815,1
c1075,p447,1
c1075,p1516,1
c1075,p770,1
c1075,p2092,1
c1075,p2093,1
c1075,p1860,1
c1075,p319,1
c1075,p318,1
c1075,p840,1
c1075,p1166,1
c1075,p734,2
c1075,p1861,3
c1075,p305,1
c1075,p2342,1
c1075,p350,1
c1075,p2715,1
c1075,p327,2
c1075,p325,1
c1075,p326,2
c1075,p2716,1
c1075,p2712,1
c1075,p330,1
c1075,p132,1
c1075,p572,1
c1075,p490,2
c1075,p170,1
c1075,p169,1
c1075,p7,1
c1075,p1436,2
c1075,p1041,1
c1075,p21,2
c1075,p124,2
c1075,p2815,1
c1075,p1347,1
c1075,p3129,1
c1075,p271,2
c1075,p2866,1
c1075,p270,1
c1075,p122,1
c1075,p242,1
c1075,p66,1
c1075,p240,2
c1075,p2668,1
c1075,p3390,1
c1075,p241,2
c1075,p68,2
c1075,p1349,1
c1075,p604,1
c1075,p3472,2
c1075,p869,1
c1075,p3473,2
c1075,p177,2
c1075,p1185,1
c1075,p46,1
c1075,p150,1
c1075,p1548,1
c1075,p871,1
c1075,p1862,1
c1075,p580,1
c1075,p276,2
c1075,p142,1
c1075,p140,1
c1075,p544,2
c1075,p816,1
c1075,p428,2
c1075,p338,1
c1075,p807,1
c1075,p427,1
c1075,p149,1
c1075,p484,2
c1075,p299,1
c1075,p203,1
c1075,p280,1
c1075,p2058,1
c1075,p3179,1
c1075,p3177,1
c1075,p3178,1
c1075,p1260,2
c1075,p179,1
c1075,p661,1
c1075,p663,1
c1075,p808,2
c1075,p968,2
c1075,p35,1
c1075,p230,1
c1075,p67,4
c1075,p1780,1
c1075,p120,1
c1075,p2645,2
c1075,p3297,2
c1075,p175,1
c1075,p282,1
c1075,p1190,1
c1075,p3339,1
c1075,p3336,1
c1075,p1032,1
c1075,p0,2
c1075,p1770,2
c1075,p1517,2
c1076,p3388,4
c1076,p265,2
c1076,p3377,2
c1076,p28,1
c1076,p180,2
c1076,p181,3
c1076,p27,3
c1076,p9,3
c1076,p774,2
c1076,p3304,2
c1076,p16,2
c1076,p15,2
c1076,p2856,2
c1076,p2852,2
c1076,p2853,2
c1076,p319,2
c1076,p318,2
c1076,p2205,1
c1076,p840,2
c1076,p1166,2
c1076,p2949,1
c1076,p47,1
c1076,p3199,2
c1076,p3187,2
c1076,p3514,1
c1076,p673,1
c1076,p3299,2
c1076,p503,2
c1076,p77,2
c1076,p21,2
c1076,p271,2
c1076,p66,2
c1076,p2668,2
c1076,p1029,2
c1076,p3233,2
c1076,p3238,4
c1076,p1185,1
c1076,p2959,4
c1076,p3531,1
c1076,p3572,1
c1076,p276,2
c1076,p502,2
c1076,p1211,1
c1076,p3374,2
c1076,p78,2
c1076,p3379,2
c1076,p3378,2
c1076,p3373,2
c1076,p5,1
c1076,p2957,4
c1076,p280,2
c1076,p263,2
c1076,p3156,2
c1076,p640,4
c1076,p804,1
c1076,p120,2
c1076,p3690,1
c1076,p3687,1
c1076,p3692,1
c1076,p0,1
c1076,p1,2
c1076,p1517,4
c1077,p1891,1
c1077,p1331,1
c1077,p301,1
c1077,p1088,1
c1077,p2313,1
c1077,p774,1
c1077,p277,1
c1077,p2436,1
c1077,p1838,1
c1077,p770,1
c1077,p1369,1
c1077,p1730,1
c1077,p765,1
c1077,p2092,1
c1077,p1859,1
c1077,p1858,1
c1077,p2361,1
c1077,p962,1
c1077,p1729,1
c1077,p2093,1
c1077,p1860,1
c1077,p126,1
c1077,p693,1
c1077,p1712,3
c1077,p1143,1
c1077,p1142,1
c1077,p1041,1
c1077,p131,1
c1077,p192,1
c1077,p504,1
c1077,p1289,1
c1077,p276,1
c1077,p78,1
c1077,p1285,1
c1077,p455,1
c1077,p1607,1
c1077,p749,1
c1077,p1332,1
c1077,p429,1
c1077,p1495,1
c1077,p1470,1
c1077,p1145,1
c1077,p2138,1
c1077,p877,1
c1078,p3575,1
c1078,p1126,1
c1078,p116,1
c1078,p117,1
c1078,p3372,1
c1078,p71,2
c1078,p469,2
c1078,p1734,1
c1078,p2788,2
c1078,p454,2
c1078,p239,2
c1078,p25,1
c1078,p217,1
c1078,p3768,1
c1078,p3578,1
c1078,p542,1
c1078,p584,1
c1078,p176,1
c1078,p501,2
c1078,p143,3
c1078,p419,1
c1078,p649,3
c1078,p815,3
c1078,p3678,2
c1078,p3304,3
c1078,p3303,3
c1078,p1348,2
c1078,p3007,1
c1078,p448,2
c1078,p3576,1
c1078,p2869,1
c1078,p178,2
c1078,p193,3
c1078,p396,1
c1078,p136,1
c1078,p361,1
c1078,p3769,1
c1078,p3712,1
c1078,p84,3
c1078,p720,1
c1078,p320,1
c1078,p392,3
c1078,p1286,1
c1078,p287,1
c1078,p2949,3
c1078,p20,1
c1078,p286,1
c1078,p2950,1
c1078,p3217,5
c1078,p3655,1
c1078,p3639,2
c1078,p2203,2
c1078,p249,1
c1078,p157,1
c1078,p168,2
c1078,p546,4
c1078,p382,1
c1078,p350,1
c1078,p829,1
c1078,p1625,2
c1078,p828,2
c1078,p2005,2
c1078,p656,2
c1078,p1911,2
c1078,p590,3
c1078,p1682,2
c1078,p2310,2
c1078,p1624,2
c1078,p1460,2
c1078,p657,3
c1078,p2040,1
c1078,p1451,1
c1078,p416,1
c1078,p3078,1
c1078,p3077,2
c1078,p2333,1
c1078,p3299,1
c1078,p541,1
c1078,p572,1
c1078,p2574,1
c1078,p2522,1
c1078,p383,1
c1078,p182,6
c1078,p170,6
c1078,p169,1
c1078,p7,1
c1078,p1436,1
c1078,p399,2
c1078,p17,1
c1078,p3516,1
c1078,p3465,1
c1078,p3468,1
c1078,p768,1
c1078,p3423,1
c1078,p192,3
c1078,p3428,1
c1078,p57,2
c1078,p144,3
c1078,p115,1
c1078,p503,3
c1078,p3067,2
c1078,p2865,1
c1078,p2987,1
c1078,p76,1
c1078,p3389,1
c1078,p2988,2
c1078,p80,1
c1078,p75,1
c1078,p3,1
c1078,p3083,3
c1078,p3056,2
c1078,p3652,1
c1078,p3509,1
c1078,p18,1
c1078,p3425,2
c1078,p271,1
c1078,p2868,1
c1078,p2985,1
c1078,p242,1
c1078,p3390,1
c1078,p2873,1
c1078,p3057,2
c1078,p3271,2
c1078,p1029,1
c1078,p288,1
c1078,p565,2
c1078,p570,2
c1078,p463,2
c1078,p70,2
c1078,p3264,1
c1078,p878,1
c1078,p94,1
c1078,p150,1
c1078,p3046,1
c1078,p2897,1
c1078,p1219,1
c1078,p1224,1
c1078,p3272,2
c1078,p3531,1
c1078,p642,1
c1078,p3463,1
c1078,p580,2
c1078,p142,3
c1078,p1383,1
c1078,p502,1
c1078,p2407,1
c1078,p336,1
c1078,p544,2
c1078,p3190,2
c1078,p816,2
c1078,p3374,1
c1078,p698,3
c1078,p156,1
c1078,p78,1
c1078,p3378,1
c1078,p3371,1
c1078,p3373,1
c1078,p857,1
c1078,p3166,1
c1078,p195,3
c1078,p3674,4
c1078,p2450,1
c1078,p3326,1
c1078,p3403,1
c1078,p3330,1
c1078,p3332,2
c1078,p3409,1
c1078,p2058,1
c1078,p3298,1
c1078,p3165,1
c1078,p2640,2
c1078,p2057,2
c1078,p3324,1
c1078,p3133,2
c1078,p3142,2
c1078,p3151,1
c1078,p474,1
c1078,p3032,1
c1078,p2918,1
c1078,p3570,1
c1078,p3058,10
c1078,p2975,1
c1078,p3158,1
c1078,p189,2
c1078,p688,2
c1078,p3693,1
c1078,p161,1
c1078,p2647,2
c1078,p2652,2
c1078,p175,1
c1078,p209,1
