cid,pid,rank
c2080,p134,10
c2080,p21,11
c2080,p77,12
c2080,p3155,13
c2080,p270,14
c2080,p78,15
c2080,p580,16
c2080,p2313,17
c2080,p242,18
c2080,p271,19
c2080,p344,20
c2081,p428,1
c2081,p0,2
c2081,p1219,3
c2081,p177,4
c2081,p2975,5
c2081,p2058,6
c2081,p9,7
c2081,p46,8
c2081,p604,9
c2081,p134,10
c2081,p21,11
c2081,p240,12
c2081,p3155,13
c2081,p270,14
c2081,p78,15
c2081,p580,16
c2081,p2313,17
c2081,p271,18
c2081,p344,19
c2081,p150,20
c2083,p428,1
c2083,p0,2
c2083,p1219,3
c2083,p177,4
c2083,p2975,5
c2083,p2058,6
c2083,p9,7
c2083,p46,8
c2083,p604,9
c2083,p134,10
c2083,p21,11
c2083,p77,12
c2083,p3155,13
c2083,p580,14
c2083,p2313,15
c2083,p271,16
c2083,p344,17
c2083,p150,18
c2083,p3428,19
c2083,p2640,20
c2084,p428,1
c2084,p0,2
c2084,p1219,3
c2084,p124,4
c2084,p177,5
c2084,p2975,6
c2084,p9,7
c2084,p46,8
c2084,p66,9
c2084,p604,10
c2084,p134,11
c2084,p240,12
c2084,p3155,13
c2084,p270,14
c2084,p78,15
c2084,p580,16
c2084,p242,17
c2084,p271,18
c2084,p344,19
c2084,p150,20
c2086,p428,1
c2086,p1219,2
c2086,p124,3
c2086,p177,4
c2086,p2058,5
c2086,p46,6
c2086,p66,7
c2086,p604,8
c2086,p134,9
c2086,p21,10
c2086,p77,11
c2086,p240,12
c2086,p3155,13
c2086,p270,14
c2086,p78,15
c2086,p580,16
c2086,p2313,17
c2086,p242,18
c2086,p271,19
c2086,p150,20
c2087,p428,1
c2087,p0,2
c2087,p1219,3
c2087,p124,4
c2087,p177,5
c2087,p2058,6
c2087,p9,7
c2087,p46,8
c2087,p66,9
c2087,p604,10
c2087,p21,11
c2087,p77,12
c2087,p240,13
c2087,p3155,14
c2087,p270,15
c2087,p78,16
c2087,p580,17
c2087,p2313,18
c2087,p242,19
c2087,p271,20
c2088,p0,1
c2088,p1219,2
c2088,p124,3
c2088,p177,4
c2088,p2975,5
c2088,p2058,6
c2088,p9,7
c2088,p46,8
c2088,p66,9
c2088,p604,10
c2088,p134,11
c2088,p21,12
c2088,p77,13
c2088,p240,14
c2088,p3155,15
c2088,p270,16
c2088,p78,17
c2088,p580,18
c2088,p2313,19
c2088,p242,20
c2089,p428,1
c2089,p1219,2
c2089,p124,3
c2089,p177,4
c2089,p2975,5
c2089,p2058,6
c2089,p9,7
c2089,p66,8
c2089,p604,9
c2089,p134,10
c2089,p21,11
c2089,p77,12
c2089,p240,13
c2089,p3155,14
c2089,p270,15
c2089,p78,16
c2089,p580,17
c2089,p2313,18
c2089,p242,19
c2089,p344,20
c209,p428,1
c209,p0,2
c209,p1219,3
c209,p124,4
c209,p177,5
c209,p2975,6
c209,p2058,7
c209,p9,8
c209,p46,9
c209,p66,10
c209,p604,11
c209,p134,12
c209,p21,13
c209,p77,14
c209,p240,15
c209,p3155,16
c209,p270,17
c209,p78,18
c209,p580,19
c209,p2313,20
c2091,p428,1
c2091,p0,2
c2091,p1219,3
c2091,p124,4
c2091,p177,5
c2091,p2058,6
c2091,p9,7
c2091,p46,8
c2091,p66,9
c2091,p77,10
c2091,p240,11
c2091,p3155,12
c2091,p270,13
c2091,p78,14
c2091,p580,15
c2091,p242,16
c2091,p271,17
c2091,p150,18
c2091,p3428,19
c2091,p3019,20
c2092,p428,1
c2092,p0,2
c2092,p1219,3
c2092,p124,4
c2092,p177,5
c2092,p2975,6
c2092,p2058,7
c2092,p9,8
c2092,p46,9
c2092,p66,10
c2092,p604,11
c2092,p134,12
c2092,p21,13
c2092,p77,14
c2092,p240,15
c2092,p3155,16
c2092,p270,17
c2092,p78,18
c2092,p580,19
c2092,p2313,20
c2093,p428,1
c2093,p0,2
c2093,p124,3
c2093,p2058,4
c2093,p9,5
c2093,p66,6
c2093,p134,7
c2093,p21,8
c2093,p77,9
c2093,p240,10
c2093,p3155,11
c2093,p270,12
c2093,p78,13
c2093,p580,14
c2093,p242,15
c2093,p271,16
c2093,p344,17
c2093,p3428,18
c2093,p3019,19
c2093,p2640,20
c2094,p428,1
c2094,p0,2
c2094,p1219,3
c2094,p124,4
c2094,p177,5
c2094,p2975,6
c2094,p2058,7
c2094,p46,8
c2094,p66,9
c2094,p604,10
c2094,p134,11
c2094,p21,12
c2094,p77,13
c2094,p240,14
c2094,p3155,15
c2094,p270,16
c2094,p78,17
c2094,p580,18
c2094,p242,19
c2094,p271,20
c2095,p0,1
c2095,p124,2
c2095,p177,3
c2095,p2975,4
c2095,p2058,5
c2095,p9,6
c2095,p46,7
c2095,p66,8
c2095,p604,9
c2095,p134,10
c2095,p21,11
c2095,p240,12
c2095,p3155,13
c2095,p270,14
c2095,p580,15
c2095,p2313,16
c2095,p242,17
c2095,p271,18
c2095,p344,19
c2095,p150,20
c2096,p428,1
c2096,p1219,2
c2096,p124,3
c2096,p177,4
c2096,p2058,5
c2096,p9,6
c2096,p46,7
c2096,p66,8
c2096,p604,9
c2096,p134,10
c2096,p21,11
c2096,p77,12
c2096,p240,13
c2096,p3155,14
c2096,p270,15
c2096,p78,16
c2096,p580,17
c2096,p2313,18
c2096,p242,19
c2096,p271,20
c2097,p428,1
c2097,p0,2
c2097,p1219,3
c2097,p2975,4
c2097,p2058,5
c2097,p9,6
c2097,p46,7
c2097,p66,8
c2097,p604,9
c2097,p134,10
c2097,p21,11
c2097,p240,12
c2097,p3155,13
c2097,p270,14
c2097,p580,15
c2097,p242,16
c2097,p271,17
c2097,p344,18
c2097,p150,19
c2097,p3428,20
c2098,p428,1
c2098,p124,2
c2098,p177,3
c2098,p2058,4
c2098,p9,5
c2098,p604,6
c2098,p21,7
c2098,p77,8
c2098,p3155,9
c2098,p78,10
c2098,p580,11
c2098,p2313,12
c2098,p242,13
c2098,p3428,14
c2098,p3019,15
c2098,p2640,16
c2098,p349,17
c2098,p54,18
c2098,p153,19
c2098,p2057,20
c2099,p428,1
c2099,p1219,2
c2099,p124,3
c2099,p177,4
c2099,p2975,5
c2099,p2058,6
c2099,p9,7
c2099,p46,8
c2099,p66,9
c2099,p134,10
c2099,p77,11
c2099,p240,12
c2099,p3155,13
c2099,p270,14
c2099,p78,15
c2099,p242,16
c2099,p271,17
c2099,p150,18
c2099,p3428,19
c2099,p3019,20
c21,p428,1
c21,p124,2
c21,p2058,3
c21,p9,4
c21,p46,5
c21,p66,6
c21,p604,7
c21,p134,8
c21,p21,9
c21,p77,10
c21,p240,11
c21,p270,12
c21,p78,13
c21,p580,14
c21,p2313,15
c21,p242,16
c21,p271,17
c21,p344,18
c21,p3019,19
c21,p2640,20
c210,p0,1
c210,p124,2
c210,p46,3
c210,p604,4
c210,p134,5
c210,p3155,6
c210,p580,7
c210,p344,8
c210,p150,9
c210,p3428,10
c210,p2640,11
c210,p349,12
c210,p54,13
c210,p2668,14
c210,p2057,15
c210,p71,16
c210,p324,17
c210,p282,18
c210,p131,19
c210,p572,20
c2104,p428,1
c2104,p0,2
c2104,p124,3
c2104,p177,4
c2104,p2975,5
c2104,p2058,6
c2104,p9,7
c2104,p46,8
c2104,p66,9
c2104,p604,10
c2104,p134,11
c2104,p21,12
c2104,p77,13
c2104,p240,14
c2104,p3155,15
c2104,p270,16
c2104,p78,17
c2104,p580,18
c2104,p2313,19
c2104,p242,20
c2105,p428,1
c2105,p0,2
c2105,p1219,3
c2105,p124,4
c2105,p177,5
c2105,p2975,6
c2105,p2058,7
c2105,p9,8
c2105,p66,9
c2105,p604,10
c2105,p21,11
c2105,p77,12
c2105,p240,13
c2105,p3155,14
c2105,p270,15
c2105,p78,16
c2105,p2313,17
c2105,p242,18
c2105,p271,19
c2105,p344,20
c2107,p428,1
c2107,p0,2
c2107,p1219,3
c2107,p177,4
c2107,p2975,5
c2107,p2058,6
c2107,p46,7
c2107,p604,8
c2107,p134,9
c2107,p21,10
c2107,p77,11
c2107,p240,12
c2107,p3155,13
c2107,p270,14
c2107,p78,15
c2107,p580,16
c2107,p2313,17
c2107,p242,18
c2107,p271,19
c2107,p344,20
c2108,p428,1
c2108,p0,2
c2108,p1219,3
c2108,p124,4
c2108,p177,5
c2108,p2975,6
c2108,p2058,7
c2108,p9,8
c2108,p46,9
c2108,p66,10
c2108,p604,11
c2108,p134,12
c2108,p21,13
c2108,p77,14
c2108,p240,15
c2108,p3155,16
c2108,p270,17
c2108,p580,18
c2108,p2313,19
c2108,p242,20
c2109,p428,1
c2109,p0,2
c2109,p1219,3
c2109,p124,4
c2109,p177,5
c2109,p2975,6
c2109,p2058,7
c2109,p9,8
c2109,p46,9
c2109,p66,10
c2109,p604,11
c2109,p21,12
c2109,p77,13
c2109,p240,14
c2109,p3155,15
c2109,p270,16
c2109,p78,17
c2109,p580,18
c2109,p2313,19
c2109,p242,20
c211,p428,1
c211,p0,2
c211,p1219,3
c211,p124,4
c211,p177,5
c211,p2975,6
c211,p2058,7
c211,p9,8
c211,p46,9
c211,p66,10
c211,p604,11
c211,p21,12
c211,p77,13
c211,p240,14
c211,p3155,15
c211,p270,16
c211,p78,17
c211,p580,18
c211,p2313,19
c211,p242,20
c2111,p428,1
c2111,p0,2
c2111,p1219,3
c2111,p124,4
c2111,p177,5
c2111,p2975,6
c2111,p2058,7
c2111,p9,8
c2111,p46,9
c2111,p604,10
c2111,p134,11
c2111,p21,12
c2111,p77,13
c2111,p240,14
c2111,p3155,15
c2111,p270,16
c2111,p78,17
c2111,p580,18
c2111,p242,19
c2111,p344,20
c2112,p428,1
c2112,p0,2
c2112,p1219,3
c2112,p177,4
c2112,p2975,5
c2112,p2058,6
c2112,p9,7
c2112,p46,8
c2112,p604,9
c2112,p134,10
c2112,p21,11
c2112,p77,12
c2112,p240,13
c2112,p3155,14
c2112,p78,15
c2112,p580,16
c2112,p2313,17
c2112,p344,18
c2112,p150,19
c2112,p3428,20
c2113,p428,1
c2113,p1219,2
c2113,p124,3
c2113,p177,4
c2113,p2975,5
c2113,p2058,6
c2113,p9,7
c2113,p46,8
c2113,p66,9
c2113,p604,10
c2113,p134,11
c2113,p21,12
c2113,p77,13
c2113,p240,14
c2113,p3155,15
c2113,p270,16
c2113,p78,17
c2113,p580,18
c2113,p2313,19
c2113,p242,20
c2116,p428,1
c2116,p0,2
c2116,p1219,3
c2116,p124,4
c2116,p2975,5
c2116,p2058,6
c2116,p9,7
c2116,p66,8
c2116,p21,9
c2116,p77,10
c2116,p240,11
c2116,p3155,12
c2116,p270,13
c2116,p78,14
c2116,p580,15
c2116,p2313,16
c2116,p242,17
c2116,p271,18
c2116,p344,19
c2116,p3428,20
c2117,p428,1
c2117,p0,2
c2117,p1219,3
c2117,p2975,4
c2117,p9,5
c2117,p604,6
c2117,p134,7
c2117,p77,8
c2117,p3155,9
c2117,p580,10
c2117,p2313,11
c2117,p344,12
c2117,p150,13
c2117,p3428,14
c2117,p2640,15
c2117,p349,16
c2117,p54,17
c2117,p2868,18
c2117,p2668,19
c2117,p153,20
c212,p428,1
c212,p0,2
c212,p1219,3
c212,p124,4
c212,p177,5
c212,p2975,6
c212,p2058,7
c212,p9,8
c212,p46,9
c212,p66,10
c212,p604,11
c212,p134,12
c212,p21,13
c212,p77,14
c212,p240,15
c212,p3155,16
c212,p270,17
c212,p78,18
c212,p580,19
c212,p2313,20
c2120,p0,1
c2120,p124,2
c2120,p177,3
c2120,p2975,4
c2120,p2058,5
c2120,p9,6
c2120,p46,7
c2120,p66,8
c2120,p604,9
c2120,p134,10
c2120,p21,11
c2120,p77,12
c2120,p240,13
c2120,p3155,14
c2120,p270,15
c2120,p580,16
c2120,p2313,17
c2120,p242,18
c2120,p271,19
c2120,p344,20
c2121,p428,1
c2121,p0,2
c2121,p1219,3
c2121,p124,4
c2121,p177,5
c2121,p2975,6
c2121,p2058,7
c2121,p9,8
c2121,p46,9
c2121,p66,10
c2121,p604,11
c2121,p134,12
c2121,p21,13
c2121,p77,14
c2121,p240,15
c2121,p3155,16
c2121,p270,17
c2121,p2313,18
c2121,p242,19
c2121,p271,20
c2122,p428,1
c2122,p0,2
c2122,p1219,3
c2122,p124,4
c2122,p177,5
c2122,p2975,6
c2122,p2058,7
c2122,p9,8
c2122,p46,9
c2122,p66,10
c2122,p134,11
c2122,p21,12
c2122,p77,13
c2122,p240,14
c2122,p3155,15
c2122,p270,16
c2122,p78,17
c2122,p580,18
c2122,p2313,19
c2122,p242,20
c2123,p428,1
c2123,p0,2
c2123,p1219,3
c2123,p124,4
c2123,p177,5
c2123,p2975,6
c2123,p2058,7
c2123,p9,8
c2123,p46,9
c2123,p604,10
c2123,p134,11
c2123,p21,12
c2123,p77,13
c2123,p240,14
c2123,p3155,15
c2123,p270,16
c2123,p78,17
c2123,p580,18
c2123,p2313,19
c2123,p242,20
c2124,p428,1
c2124,p0,2
c2124,p1219,3
c2124,p177,4
c2124,p2975,5
c2124,p2058,6
c2124,p9,7
c2124,p46,8
c2124,p604,9
c2124,p134,10
c2124,p21,11
c2124,p77,12
c2124,p240,13
c2124,p3155,14
c2124,p78,15
c2124,p580,16
c2124,p2313,17
c2124,p242,18
c2124,p344,19
c2124,p150,20
c2126,p428,1
c2126,p0,2
c2126,p1219,3
c2126,p124,4
c2126,p177,5
c2126,p2975,6
c2126,p2058,7
c2126,p9,8
c2126,p46,9
c2126,p66,10
c2126,p134,11
c2126,p240,12
c2126,p3155,13
c2126,p270,14
c2126,p78,15
c2126,p580,16
c2126,p2313,17
c2126,p242,18
c2126,p271,19
c2126,p150,20
c2127,p428,1
c2127,p0,2
c2127,p124,3
c2127,p2975,4
c2127,p66,5
c2127,p604,6
c2127,p21,7
c2127,p77,8
c2127,p240,9
c2127,p3155,10
c2127,p270,11
c2127,p78,12
c2127,p2313,13
c2127,p242,14
c2127,p271,15
c2127,p3428,16
c2127,p3019,17
c2127,p2640,18
c2127,p349,19
c2127,p54,20
c2129,p428,1
c2129,p0,2
c2129,p1219,3
c2129,p124,4
c2129,p177,5
c2129,p2975,6
c2129,p2058,7
c2129,p9,8
c2129,p46,9
c2129,p604,10
c2129,p134,11
c2129,p21,12
c2129,p77,13
c2129,p270,14
c2129,p78,15
c2129,p580,16
c2129,p2313,17
c2129,p242,18
c2129,p271,19
c2129,p344,20
c213,p428,1
c213,p1219,2
c213,p124,3
c213,p177,4
c213,p2975,5
c213,p9,6
c213,p46,7
c213,p604,8
c213,p21,9
c213,p77,10
c213,p78,11
c213,p2313,12
c213,p242,13
c213,p271,14
c213,p344,15
c213,p150,16
c213,p3428,17
c213,p3019,18
c213,p2640,19
c213,p349,20
c2130,p428,1
c2130,p1219,2
c2130,p124,3
c2130,p177,4
c2130,p2975,5
c2130,p2058,6
c2130,p9,7
c2130,p46,8
c2130,p66,9
c2130,p604,10
c2130,p21,11
c2130,p77,12
c2130,p240,13
c2130,p3155,14
c2130,p270,15
c2130,p78,16
c2130,p580,17
c2130,p2313,18
c2130,p242,19
c2130,p271,20
c2131,p428,1
c2131,p0,2
c2131,p124,3
c2131,p177,4
c2131,p2058,5
c2131,p9,6
c2131,p46,7
c2131,p66,8
c2131,p604,9
c2131,p134,10
c2131,p21,11
c2131,p77,12
c2131,p240,13
c2131,p3155,14
c2131,p270,15
c2131,p78,16
c2131,p580,17
c2131,p2313,18
c2131,p242,19
c2131,p271,20
c2132,p428,1
c2132,p0,2
c2132,p1219,3
c2132,p124,4
c2132,p177,5
c2132,p2975,6
c2132,p2058,7
c2132,p46,8
c2132,p66,9
c2132,p604,10
c2132,p21,11
c2132,p77,12
c2132,p240,13
c2132,p3155,14
c2132,p270,15
c2132,p78,16
c2132,p580,17
c2132,p2313,18
c2132,p242,19
c2132,p271,20
c2133,p428,1
c2133,p0,2
c2133,p1219,3
c2133,p124,4
c2133,p177,5
c2133,p2975,6
c2133,p2058,7
c2133,p9,8
c2133,p46,9
c2133,p66,10
c2133,p604,11
c2133,p134,12
c2133,p77,13
c2133,p240,14
c2133,p3155,15
c2133,p270,16
c2133,p78,17
c2133,p580,18
c2133,p242,19
c2133,p271,20
c2134,p428,1
c2134,p0,2
c2134,p1219,3
c2134,p124,4
c2134,p2975,5
c2134,p2058,6
c2134,p9,7
c2134,p46,8
c2134,p66,9
c2134,p604,10
c2134,p21,11
c2134,p77,12
c2134,p240,13
c2134,p3155,14
c2134,p270,15
c2134,p78,16
c2134,p580,17
c2134,p242,18
c2134,p271,19
c2134,p344,20
c2135,p428,1
c2135,p0,2
c2135,p1219,3
c2135,p124,4
c2135,p177,5
c2135,p2975,6
c2135,p2058,7
c2135,p9,8
c2135,p46,9
c2135,p66,10
c2135,p604,11
c2135,p134,12
c2135,p21,13
c2135,p77,14
c2135,p240,15
c2135,p3155,16
c2135,p270,17
c2135,p78,18
c2135,p580,19
c2135,p2313,20
c2136,p428,1
c2136,p0,2
c2136,p1219,3
c2136,p124,4
c2136,p177,5
c2136,p2975,6
c2136,p2058,7
c2136,p9,8
c2136,p46,9
c2136,p66,10
c2136,p604,11
c2136,p134,12
c2136,p21,13
c2136,p77,14
c2136,p240,15
c2136,p3155,16
c2136,p270,17
c2136,p78,18
c2136,p580,19
c2136,p2313,20
c2137,p428,1
c2137,p0,2
c2137,p1219,3
c2137,p2975,4
c2137,p2058,5
c2137,p9,6
c2137,p46,7
c2137,p604,8
c2137,p134,9
c2137,p77,10
c2137,p3155,11
c2137,p270,12
c2137,p78,13
c2137,p580,14
c2137,p2313,15
c2137,p271,16
c2137,p344,17
c2137,p150,18
c2137,p3428,19
c2137,p2640,20
c2138,p428,1
c2138,p0,2
c2138,p1219,3
c2138,p177,4
c2138,p2975,5
c2138,p2058,6
c2138,p9,7
c2138,p46,8
c2138,p66,9
c2138,p604,10
c2138,p134,11
c2138,p21,12
c2138,p77,13
c2138,p240,14
c2138,p3155,15
c2138,p270,16
c2138,p78,17
c2138,p580,18
c2138,p2313,19
c2138,p271,20
c2139,p428,1
c2139,p0,2
c2139,p1219,3
c2139,p124,4
c2139,p177,5
c2139,p2975,6
c2139,p2058,7
c2139,p9,8
c2139,p46,9
c2139,p66,10
c2139,p604,11
c2139,p134,12
c2139,p21,13
c2139,p77,14
c2139,p240,15
c2139,p3155,16
c2139,p270,17
c2139,p78,18
c2139,p2313,19
c2139,p242,20
c214,p428,1
c214,p0,2
c214,p1219,3
c214,p124,4
c214,p2975,5
c214,p9,6
c214,p46,7
c214,p66,8
c214,p604,9
c214,p134,10
c214,p21,11
c214,p77,12
c214,p240,13
c214,p3155,14
c214,p270,15
c214,p78,16
c214,p2313,17
c214,p242,18
c214,p271,19
c214,p344,20
c2141,p428,1
c2141,p0,2
c2141,p1219,3
c2141,p124,4
c2141,p2975,5
c2141,p2058,6
c2141,p9,7
c2141,p66,8
c2141,p604,9
c2141,p134,10
c2141,p240,11
c2141,p3155,12
c2141,p270,13
c2141,p78,14
c2141,p2313,15
c2141,p242,16
c2141,p271,17
c2141,p344,18
c2141,p150,19
c2141,p3428,20
c2142,p428,1
c2142,p1219,2
c2142,p124,3
c2142,p177,4
c2142,p2975,5
c2142,p2058,6
c2142,p9,7
c2142,p46,8
c2142,p66,9
c2142,p604,10
c2142,p134,11
c2142,p21,12
c2142,p77,13
c2142,p240,14
c2142,p3155,15
c2142,p270,16
c2142,p78,17
c2142,p580,18
c2142,p2313,19
c2142,p242,20
c2143,p0,1
c2143,p124,2
c2143,p9,3
c2143,p46,4
c2143,p66,5
c2143,p604,6
c2143,p134,7
c2143,p21,8
c2143,p77,9
c2143,p240,10
c2143,p3155,11
c2143,p270,12
c2143,p78,13
c2143,p2313,14
c2143,p242,15
c2143,p271,16
c2143,p344,17
c2143,p150,18
c2143,p3428,19
c2143,p3019,20
c2144,p428,1
c2144,p1219,2
c2144,p124,3
c2144,p177,4
c2144,p2975,5
c2144,p2058,6
c2144,p9,7
c2144,p46,8
c2144,p66,9
c2144,p604,10
c2144,p134,11
c2144,p21,12
c2144,p77,13
c2144,p240,14
c2144,p3155,15
c2144,p270,16
c2144,p78,17
c2144,p580,18
c2144,p2313,19
c2144,p242,20
c2146,p428,1
c2146,p0,2
c2146,p1219,3
c2146,p124,4
c2146,p177,5
c2146,p2975,6
c2146,p2058,7
c2146,p9,8
c2146,p46,9
c2146,p66,10
c2146,p604,11
c2146,p134,12
c2146,p21,13
c2146,p77,14
c2146,p3155,15
c2146,p270,16
c2146,p78,17
c2146,p580,18
c2146,p242,19
c2146,p344,20
c2147,p428,1
c2147,p0,2
c2147,p1219,3
c2147,p124,4
c2147,p177,5
c2147,p2975,6
c2147,p2058,7
c2147,p46,8
c2147,p66,9
c2147,p134,10
c2147,p21,11
c2147,p77,12
c2147,p240,13
c2147,p3155,14
c2147,p270,15
c2147,p78,16
c2147,p580,17
c2147,p2313,18
c2147,p242,19
c2147,p271,20
c2148,p428,1
c2148,p0,2
c2148,p1219,3
c2148,p124,4
c2148,p177,5
c2148,p2975,6
c2148,p2058,7
c2148,p9,8
c2148,p46,9
c2148,p604,10
c2148,p134,11
c2148,p21,12
c2148,p77,13
c2148,p3155,14
c2148,p580,15
c2148,p2313,16
c2148,p344,17
c2148,p150,18
c2148,p3428,19
c2148,p3019,20
c2149,p428,1
c2149,p124,2
c2149,p177,3
c2149,p2058,4
c2149,p46,5
c2149,p66,6
c2149,p604,7
c2149,p134,8
c2149,p21,9
c2149,p77,10
c2149,p240,11
c2149,p3155,12
c2149,p270,13
c2149,p78,14
c2149,p580,15
c2149,p2313,16
c2149,p242,17
c2149,p271,18
c2149,p344,19
c2149,p150,20
c215,p428,1
c215,p177,2
c215,p2975,3
c215,p9,4
c215,p134,5
c215,p21,6
c215,p77,7
c215,p3155,8
c215,p270,9
c215,p150,10
c215,p3019,11
c215,p349,12
c215,p2868,13
c215,p324,14
c215,p27,15
c215,p282,16
c215,p131,17
c215,p195,18
c215,p170,19
c215,p484,20
c2150,p428,1
c2150,p0,2
c2150,p1219,3
c2150,p177,4
c2150,p2975,5
c2150,p2058,6
c2150,p9,7
c2150,p46,8
c2150,p66,9
c2150,p604,10
c2150,p134,11
c2150,p77,12
c2150,p240,13
c2150,p3155,14
c2150,p270,15
c2150,p78,16
c2150,p580,17
c2150,p2313,18
c2150,p242,19
c2150,p271,20
c2151,p428,1
c2151,p0,2
c2151,p1219,3
c2151,p124,4
c2151,p177,5
c2151,p2975,6
c2151,p2058,7
c2151,p9,8
c2151,p46,9
c2151,p66,10
c2151,p604,11
c2151,p134,12
c2151,p21,13
c2151,p240,14
c2151,p3155,15
c2151,p270,16
c2151,p78,17
c2151,p580,18
c2151,p2313,19
c2151,p242,20
c2152,p428,1
c2152,p1219,2
c2152,p124,3
c2152,p177,4
c2152,p2975,5
c2152,p2058,6
c2152,p9,7
c2152,p66,8
c2152,p604,9
c2152,p21,10
c2152,p77,11
c2152,p3155,12
c2152,p270,13
c2152,p78,14
c2152,p580,15
c2152,p2313,16
c2152,p242,17
c2152,p271,18
c2152,p344,19
c2152,p150,20
c2153,p428,1
c2153,p0,2
c2153,p1219,3
c2153,p124,4
c2153,p177,5
c2153,p2975,6
c2153,p2058,7
c2153,p9,8
c2153,p46,9
c2153,p66,10
c2153,p604,11
c2153,p134,12
c2153,p21,13
c2153,p77,14
c2153,p240,15
c2153,p3155,16
c2153,p270,17
c2153,p78,18
c2153,p580,19
c2153,p2313,20
c2154,p428,1
c2154,p0,2
c2154,p124,3
c2154,p177,4
c2154,p2058,5
c2154,p9,6
c2154,p46,7
c2154,p66,8
c2154,p134,9
c2154,p21,10
c2154,p77,11
c2154,p3155,12
c2154,p78,13
c2154,p580,14
c2154,p2313,15
c2154,p344,16
c2154,p150,17
c2154,p3428,18
c2154,p3019,19
c2154,p2640,20
c2155,p428,1
c2155,p124,2
c2155,p177,3
c2155,p2975,4
c2155,p2058,5
c2155,p9,6
c2155,p46,7
c2155,p66,8
c2155,p604,9
c2155,p21,10
c2155,p77,11
c2155,p240,12
c2155,p270,13
c2155,p78,14
c2155,p580,15
c2155,p2313,16
c2155,p242,17
c2155,p271,18
c2155,p150,19
c2155,p3428,20
c2156,p428,1
c2156,p0,2
c2156,p1219,3
c2156,p124,4
c2156,p177,5
c2156,p2058,6
c2156,p9,7
c2156,p46,8
c2156,p66,9
c2156,p604,10
c2156,p21,11
c2156,p77,12
c2156,p240,13
c2156,p3155,14
c2156,p270,15
c2156,p78,16
c2156,p580,17
c2156,p2313,18
c2156,p242,19
c2156,p271,20
c2157,p0,1
c2157,p124,2
c2157,p177,3
c2157,p2975,4
c2157,p2058,5
c2157,p46,6
c2157,p66,7
c2157,p604,8
c2157,p134,9
c2157,p21,10
c2157,p77,11
c2157,p240,12
c2157,p270,13
c2157,p78,14
c2157,p580,15
c2157,p2313,16
c2157,p242,17
c2157,p271,18
c2157,p344,19
c2157,p150,20
c2158,p0,1
c2158,p1219,2
c2158,p124,3
c2158,p177,4
c2158,p2975,5
c2158,p2058,6
c2158,p9,7
c2158,p46,8
c2158,p66,9
c2158,p604,10
c2158,p134,11
c2158,p21,12
c2158,p77,13
c2158,p240,14
c2158,p3155,15
c2158,p270,16
c2158,p78,17
c2158,p580,18
c2158,p2313,19
c2158,p242,20
c216,p428,1
c216,p1219,2
c216,p124,3
c216,p177,4
c216,p2975,5
c216,p2058,6
c216,p9,7
c216,p46,8
c216,p66,9
c216,p604,10
c216,p134,11
c216,p21,12
c216,p77,13
c216,p240,14
c216,p3155,15
c216,p270,16
c216,p78,17
c216,p2313,18
c216,p242,19
c216,p271,20
c2161,p428,1
c2161,p0,2
c2161,p1219,3
c2161,p124,4
c2161,p177,5
c2161,p2975,6
c2161,p2058,7
c2161,p9,8
c2161,p46,9
c2161,p66,10
c2161,p604,11
c2161,p134,12
c2161,p21,13
c2161,p77,14
c2161,p240,15
c2161,p3155,16
c2161,p270,17
c2161,p78,18
c2161,p580,19
c2161,p2313,20
c2163,p428,1
c2163,p1219,2
c2163,p124,3
c2163,p177,4
c2163,p2975,5
c2163,p2058,6
c2163,p46,7
c2163,p66,8
c2163,p134,9
c2163,p21,10
c2163,p77,11
c2163,p240,12
c2163,p3155,13
c2163,p270,14
c2163,p78,15
c2163,p580,16
c2163,p2313,17
c2163,p242,18
c2163,p271,19
c2163,p150,20
c2164,p177,1
c2164,p2975,2
c2164,p2058,3
c2164,p9,4
c2164,p46,5
c2164,p66,6
c2164,p604,7
c2164,p134,8
c2164,p21,9
c2164,p77,10
c2164,p240,11
c2164,p270,12
c2164,p78,13
c2164,p580,14
c2164,p242,15
c2164,p271,16
c2164,p344,17
c2164,p150,18
c2164,p3428,19
c2164,p3019,20
c2165,p1219,1
c2165,p177,2
c2165,p2058,3
c2165,p9,4
c2165,p46,5
c2165,p66,6
c2165,p604,7
c2165,p134,8
c2165,p21,9
c2165,p77,10
c2165,p240,11
c2165,p3155,12
c2165,p270,13
c2165,p78,14
c2165,p580,15
c2165,p2313,16
c2165,p242,17
c2165,p271,18
c2165,p344,19
c2165,p3428,20
c2166,p428,1
c2166,p1219,2
c2166,p124,3
c2166,p177,4
c2166,p2058,5
c2166,p9,6
c2166,p46,7
c2166,p66,8
c2166,p134,9
c2166,p21,10
c2166,p77,11
c2166,p240,12
c2166,p3155,13
c2166,p270,14
c2166,p580,15
c2166,p242,16
c2166,p271,17
c2166,p344,18
c2166,p3428,19
c2166,p2640,20
c2168,p428,1
c2168,p0,2
c2168,p1219,3
c2168,p124,4
c2168,p177,5
c2168,p2975,6
c2168,p2058,7
c2168,p9,8
c2168,p46,9
c2168,p66,10
c2168,p134,11
c2168,p21,12
c2168,p77,13
c2168,p240,14
c2168,p3155,15
c2168,p270,16
c2168,p78,17
c2168,p580,18
c2168,p2313,19
c2168,p242,20
c217,p428,1
c217,p0,2
